,sentence_id,words,labels,ner_tags
52980,14981,gst,O,0
52981,14981,no,B-ADD,3
52982,14981,oo0394s28768,O,0
52983,14951,siaplified,O,0
52984,14951,tax,O,0
52985,14951,invoice,O,0
52986,14952,casi,O,0
52987,14953,receipt,O,0
52988,14953,cspo420207,O,0
52989,14953,date,O,0
52990,14953,13122017,B-TIM,5
52991,14954,salesperson,O,0
52992,14954,s,O,0
52993,14954,ahgi9,O,0
52994,14954,tine,O,0
52995,14954,175806,O,0
52996,14955,iteh,O,0
52997,14955,qty,O,0
52998,14955,wp,O,0
52999,14955,amount,O,0
53000,14956,et,O,0
53001,14956,rh,O,0
53002,14957,8710163220987,O,0
53003,14957,2,O,0
53004,14957,2400,B-TOT,7
53005,14957,8,O,0
53006,14958,philips,O,0
53007,14958,18427807,O,0
53008,14958,esgential,O,0
53009,14958,hold,O,0
53010,14958,waihi,O,0
53011,14959,total,O,0
53012,14959,quantity,O,0
53013,14959,2,O,0
53014,14960,subtotal,O,0
53015,14960,g8t,O,0
53016,14960,24,O,0
53017,14960,80,O,0
53018,14962,g90,O,0
53019,14963,rounging,O,0
53020,14963,000,O,0
53021,14964,total,O,0
53022,14964,400,O,0
53023,14965,lug,O,0
53024,14965,u0,O,0
53025,14966,change,O,0
53026,14966,76095,O,0
53027,14967,o8t,O,0
53028,14967,4,O,0
53029,14967,included,O,0
53030,14967,in,O,0
53031,14967,total,O,0
53032,14968,tax,O,0
53033,14968,total,O,0
53034,14968,36,O,0
53035,14969,goods,O,0
53036,14969,sold,O,0
53037,14969,are,O,0
53038,14969,not,O,0
53039,14969,refundable,O,0
53040,14970,thane,O,0
53041,14970,you,O,0
53042,14970,for,O,0
53043,14970,choosing,O,0
53044,14970,us,O,0
53045,14971,pls,O,0
53046,14971,provide,O,0
53047,14971,original,O,0
53048,14971,bill,O,0
53049,14971,rok,O,0
53050,14971,goous,O,0
53051,14973,bxchange,O,0
53052,14973,within,O,0
53053,14973,1,O,0
53054,14973,weee,O,0
53055,14973,prom,O,0
53056,14973,ransacrlon,O,0
53057,14974,goods,O,0
53058,14974,hust,O,0
53059,14974,in,O,0
53060,14974,original,O,0
53061,14974,stath,O,0
53062,14974,to,O,0
53063,14975,entitled,O,0
53064,14975,por,O,0
53065,14975,exchange,O,0
53066,14982,aik,B-ORG,1
53067,14982,huat,I-ORG,2
53068,14982,hardware,I-ORG,2
53069,14993,enterprise,I-ORG,2
53070,14996,sen,O,0
53071,14996,bh,O,0
53072,14997,a,O,0
53073,14998,no,B-ADD,3
53074,14998,176,O,0
53075,14998,jalan,B-ADD,3
53076,14998,indian,O,0
53077,14999,x,B-ADD,3
53078,14999,ula,O,0
53079,14999,seta,O,0
53080,15000,seksyen,B-ADD,3
53081,15000,ui3,O,0
53082,15000,4070,O,0
53083,15000,shah,B-ADD,3
53084,15000,al,O,0
53085,15000,an,O,0
53086,15001,tel,O,0
53087,15001,o12,O,0
53088,15001,6251783,O,0
53089,15001,fax,O,0
53090,15001,03,O,0
53091,15001,3342z608,O,0
53092,15002,gbt,O,0
53093,15002,no,B-ADD,3
53094,15002,go0394528740,O,0
53095,14983,suaplified,O,0
53096,14983,tak,O,0
53097,14983,tnvolee,O,0
53098,14984,eceipt,O,0
53099,14984,3,O,0
53100,14984,cspoq422870,O,0
53101,14984,date,O,0
53102,14984,24,O,0
53103,14985,salespersen,O,0
53104,14985,3,O,0
53105,14985,ahgiy,O,0
53106,14985,time,O,0
53107,14986,ri,O,0
53108,14986,i,O,0
53109,14987,aggnooggz913,O,0
53110,14987,2,O,0
53111,14987,ad,O,0
53112,14987,700,B-TOT,7
53113,14987,8,O,0
53114,14988,uns,O,0
53115,14988,13a,O,0
53116,14988,switch,O,0
53117,14988,socket,O,0
53118,14988,pc29138,O,0
53119,14989,goods,O,0
53120,14989,sold,O,0
53121,14989,are,O,0
53122,14989,not,O,0
53123,14989,refundable,O,0
53124,14990,thane,O,0
53125,14990,you,O,0
53126,14990,ror,O,0
53127,14990,choosing,O,0
53128,14990,us,O,0
53129,14991,fls,O,0
53130,14991,provide,O,0
53131,14991,original,O,0
53132,14991,bill,O,0
53133,14991,por,O,0
53134,14991,goobs,O,0
53135,14992,exchange,O,0
53136,14992,within,O,0
53137,14992,1,O,0
53138,14992,were,O,0
53139,14992,rro,O,0
53140,14992,transaction,O,0
53141,14994,goods,O,0
53142,14994,hust,O,0
53143,14994,in,O,0
53144,14994,original,O,0
53145,14994,siaik,O,0
53146,14994,to,O,0
53147,14995,entitled,O,0
53148,14995,ror,O,0
53149,14995,exchange,O,0
53150,15003,,O,0
53151,15014,atr,O,0
53152,15014,huat,B-ORG,1
53153,15014,hardware,I-ORG,2
53154,15025,ser,O,0
53155,15025,e,O,0
53156,15025,eee,O,0
53157,15025,setla,O,0
53158,15032,lam,O,0
53159,15032,sdm,O,0
53160,15032,bhd,B-ORG,1
53161,15033,q29737x,O,0
53162,15034,no,B-ADD,3
53163,15034,376,O,0
53164,15034,sift,O,0
53165,15034,set1,O,0
53166,15034,tupas,O,0
53167,15035,x,B-ADD,3
53168,15035,ulbx,O,0
53169,15035,seti,O,0
53170,15035,ala,O,0
53171,15036,seksyen,B-ADD,3
53172,15036,is,O,0
53173,15036,sgh,O,0
53174,15036,shah,B-ADD,3
53175,15037,tel,O,0
53176,15037,12,O,0
53177,15037,4651783,O,0
53178,15037,fay,O,0
53179,15037,03,O,0
53180,15037,43634608,O,0
53181,15004,gst,O,0
53182,15004,ng,O,0
53183,15004,an0294529768,O,0
53184,15005,sumplified,O,0
53185,15005,tar,O,0
53186,15005,invoice,O,0
53187,15006,coutber,O,0
53188,15007,receipt,O,0
53189,15007,fi,O,0
53190,15007,cspo406159,O,0
53191,15007,date,O,0
53192,15007,15092017,B-TIM,5
53193,15008,salesperson,O,0
53194,15008,ahoo2,O,0
53195,15008,time,O,0
53196,15008,175700,O,0
53197,15009,iyer,O,0
53198,15009,ary,O,0
53199,15009,up,O,0
53200,15009,aunt,O,0
53201,15010,rh,O,0
53202,15010,a,O,0
53203,15011,7200310000040,O,0
53204,15011,80,O,0
53205,15011,2400,B-TOT,7
53206,15012,total,O,0
53207,15012,quantity,O,0
53208,15012,3,O,0
53209,15013,sue,O,0
53210,15013,total,O,0
53211,15013,681,O,0
53212,15013,2400,B-TOT,7
53213,15015,disc,O,0
53214,15016,00,O,0
53215,15017,rounding,O,0
53216,15017,009,O,0
53217,15018,total,O,0
53218,15018,2400,B-TOT,7
53219,15019,cash,O,0
53220,15019,so06,O,0
53221,15020,change,O,0
53222,15020,2600,O,0
53223,15021,xost,O,0
53224,15021,62,O,0
53225,15021,included,O,0
53226,15021,in,O,0
53227,15021,total,O,0
53228,15022,t,O,0
53229,15022,suhhary,O,0
53230,15023,cone,O,0
53231,15023,amount,O,0
53232,15023,taxamt,O,0
53233,15024,r,O,0
53234,15024,die,O,0
53235,15024,oe,O,0
53236,15026,ps,O,0
53237,15026,fo,O,0
53238,15026,ak,O,0
53239,15026,tors,O,0
53240,15026,3,O,0
53241,15027,goods,O,0
53242,15027,sold,O,0
53243,15027,sre,O,0
53244,15027,no,B-ADD,3
53245,15028,thane,O,0
53246,15028,you,O,0
53247,15028,for,O,0
53248,15029,pls,O,0
53249,15029,provide,O,0
53250,15029,orts,O,0
53251,15030,exchange,O,0
53252,15030,with,O,0
53253,15031,goods,O,0
53254,15031,hust,O,0
53255,15031,fa,O,0
53256,15038,py,O,0
53257,15049,,O,0
53258,15063,alam,B-ORG,1
53259,15063,sdn,I-ORG,2
53260,15063,bhd,I-ORG,2
53261,15064,822,O,0
53262,15064,737x,O,0
53263,15065,no,B-ADD,3
53264,15065,17g,I-ADD,4
53265,15065,jalan,I-ADD,4
53266,15065,inah,O,0
53267,15066,x,B-ADD,3
53268,15066,utax,O,0
53269,15066,alan,O,0
53270,15067,seksyen,B-ADD,3
53271,15067,uls,O,0
53272,15067,hoi70,O,0
53273,15067,shah,B-ADD,3
53274,15067,alan,O,0
53275,15068,te,O,0
53276,15068,g22,O,0
53277,15068,651783,O,0
53278,15068,fax,O,0
53279,15068,of,O,0
53280,15068,3343608,O,0
53281,15039,gt,O,0
53282,15039,nos,O,0
53283,15039,000399820768,O,0
53284,15040,suplifies,O,0
53285,15040,tek,O,0
53286,15040,lvolce,O,0
53287,15041,2,O,0
53288,15041,cspq388293,O,0
53289,15041,date,O,0
53290,15041,10052017,B-TIM,5
53291,15042,balespergin,O,0
53292,15042,andg2,O,0
53293,15042,tine,O,0
53294,15042,6222300,O,0
53295,15043,tien,O,0
53296,15043,aty,O,0
53297,15043,up,O,0
53298,15043,anount,O,0
53299,15044,se,O,0
53300,15044,rh,O,0
53301,15045,126000143,O,0
53302,15045,it,O,0
53303,15045,io0,O,0
53304,15045,1600,B-TOT,7
53305,15046,scanelder,O,0
53306,15046,vivace,O,0
53307,15046,158,O,0
53308,15046,ssocket,O,0
53309,15047,total,O,0
53310,15047,quantity,O,0
53311,15048,subtotal,O,0
53312,15048,gt,O,0
53313,15048,1600,B-TOT,7
53314,15050,disc,O,0
53315,15050,600,O,0
53316,15051,rounding,O,0
53317,15051,g00,O,0
53318,15052,total,O,0
53319,15052,1600,B-TOT,7
53320,15053,cash,O,0
53321,15053,1400,O,0
53322,15054,change,O,0
53323,15054,oo00,O,0
53324,15055,rost,O,0
53325,15055,6,O,0
53326,15055,included,O,0
53327,15055,in,O,0
53328,15055,total,O,0
53329,15056,go0d5,O,0
53330,15056,sold,O,0
53331,15056,are,O,0
53332,15056,not,O,0
53333,15056,rerundable,O,0
53334,15057,thane,O,0
53335,15057,you,O,0
53336,15057,ror,O,0
53337,15057,choosing,O,0
53338,15057,us,O,0
53339,15058,fls,O,0
53340,15058,provide,O,0
53341,15058,original,O,0
53342,15058,bill,O,0
53343,15058,for,O,0
53344,15058,goods,O,0
53345,15059,hange,O,0
53346,15059,within,O,0
53347,15059,1,O,0
53348,15059,week,O,0
53349,15059,from,O,0
53350,15059,transaction,O,0
53351,15060,goods,O,0
53352,15060,must,O,0
53353,15060,br,O,0
53354,15060,in,O,0
53355,15060,original,O,0
53356,15060,state,O,0
53357,15060,to,O,0
53358,15060,be,O,0
53359,15061,entitled,O,0
53360,15061,ror,O,0
53361,15061,brchange,O,0
53362,15062,e,O,0
53363,15069,aik,B-ORG,1
53364,15069,huat,I-ORG,2
53365,15069,a,O,0
53366,15069,eee,O,0
53367,15080,enterprise,B-ORG,1
53368,15080,set,O,0
53369,15080,ia,O,0
53370,15091,pet,O,0
53371,15091,aon,O,0
53372,15091,bhu,O,0
53373,15100,ofz,O,0
53374,15101,no,B-ADD,3
53375,15101,17g,I-ADD,4
53376,15101,a,O,0
53377,15101,sn,O,0
53378,15101,tak,O,0
53379,15102,a,O,0
53380,15102,alan,O,0
53381,15103,a,O,0
53382,15103,berk,O,0
53383,15104,seksyen,B-ADD,3
53384,15104,us,O,0
53385,15104,vat,O,0
53386,15104,70,O,0
53387,15104,shah,B-ADD,3
53388,15104,alan,O,0
53389,15105,tel,O,0
53390,15105,o12,O,0
53391,15105,6651783,O,0
53392,15105,fax,O,0
53393,15105,03,O,0
53394,15105,35623609,O,0
53395,15070,bst,O,0
53396,15070,nos,O,0
53397,15070,gnossaeen7e8,O,0
53398,15071,suaplifted,O,0
53399,15071,tar,O,0
53400,15071,woe,O,0
53401,15072,receipt,O,0
53402,15072,cspo4z2102,O,0
53403,15072,hate,O,0
53404,15072,25122017,B-TIM,5
53405,15073,salesperson,O,0
53406,15073,ahol9,O,0
53407,15073,teng,O,0
53408,15073,uis4os00,O,0
53409,15074,tten,O,0
53410,15074,gty,O,0
53411,15074,usp,O,0
53412,15074,a,O,0
53413,15076,4336000000012,O,0
53414,15076,i,O,0
53415,15076,208,O,0
53416,15076,m8,O,0
53417,15076,3,O,0
53418,15077,12,O,0
53419,15077,pvc,O,0
53420,15077,bib,O,0
53421,15077,tap,O,0
53422,15077,77,O,0
53423,15078,2000070000010,O,0
53424,15078,1,O,0
53425,15078,o50,O,0
53426,15078,080,O,0
53427,15078,8,O,0
53428,15079,9001,O,0
53429,15079,8m,O,0
53430,15079,sealing,O,0
53431,15079,tape,O,0
53432,15079,yellow,O,0
53433,15079,22,O,0
53434,15081,total,O,0
53435,15081,quantity,O,0
53436,15081,2,O,0
53437,15082,mgt,O,0
53438,15082,al,O,0
53439,15082,gst,O,0
53440,15082,200,O,0
53441,15083,disc,O,0
53442,15083,800,O,0
53443,15084,rounding,O,0
53444,15084,000,O,0
53445,15085,total,O,0
53446,15085,200,O,0
53447,15086,cash,O,0
53448,15086,uc,O,0
53449,15087,change,O,0
53450,15087,ee,O,0
53451,15088,abst,O,0
53452,15088,6,O,0
53453,15088,incluued,O,0
53454,15088,in,O,0
53455,15088,total,O,0
53456,15089,gst,O,0
53457,15089,summary,O,0
53458,15090,coe,O,0
53459,15090,amount,O,0
53460,15090,a,O,0
53461,15090,taxant,O,0
53462,15092,sr,O,0
53463,15092,256,O,0
53464,15092,o44,O,0
53465,15093,tax,O,0
53466,15093,total,O,0
53467,15093,nis,O,0
53468,15094,goods,O,0
53469,15094,sold,O,0
53470,15094,are,O,0
53471,15094,not,O,0
53472,15094,refundable,O,0
53473,15095,thane,O,0
53474,15095,you,O,0
53475,15095,ror,O,0
53476,15095,chooging,O,0
53477,15095,us,O,0
53478,15096,pls,O,0
53479,15096,provide,O,0
53480,15096,original,O,0
53481,15096,bill,O,0
53482,15096,for,O,0
53483,15096,goons,O,0
53484,15097,rechange,O,0
53485,15097,within,O,0
53486,15097,1,O,0
53487,15097,were,O,0
53488,15097,rrow,O,0
53489,15097,transaction,O,0
53490,15098,goods,O,0
53491,15098,eust,O,0
53492,15098,be,O,0
53493,15098,in,O,0
53494,15098,original,O,0
53495,15098,slate,O,0
53496,15098,to,O,0
53497,15098,ge,O,0
53498,15099,entitled,O,0
53499,15099,for,O,0
53500,15099,bachancg,O,0
53501,15106,poe,O,0
53502,15112,vege,O,0
53503,15112,dongs,O,0
53504,15113,gas,O,0
53505,15113,m,O,0
53506,15113,ppur,O,0
53507,15114,ipt,O,0
53508,15114,fe,O,0
53509,15114,cspoqnazl4,O,0
53510,15115,anols,O,0
53511,15116,oot,O,0
53512,15117,saa,O,0
53513,15117,eet,O,0
53514,15118,tlay,O,0
53515,15118,head,O,0
53516,15118,gas,O,0
53517,15119,subtotal,O,0
53518,15119,g51,O,0
53519,15119,2408,O,0
53520,15107,pisc,O,0
53521,15107,09,O,0
53522,15108,roune,O,0
53523,15108,008,O,0
53524,15109,total,O,0
53525,15109,38s,O,0
53526,15110,cash,O,0
53527,15111,change,O,0
53528,15120,fy,B-ORG,1
53529,15120,fao,O,0
53530,15120,a,O,0
53531,15120,enterprise,B-ORG,1
53532,15131,alan,O,0
53533,15131,pes,O,0
53534,15131,1,O,0
53535,15142,teen,O,0
53536,15142,bertadustrtan,O,0
53537,15142,big,O,0
53538,15142,eto,O,0
53539,15143,43300,B-ADD,3
53540,15143,seri,I-ADD,4
53541,15143,kembanga,O,0
53542,15144,selangor,B-ADD,3
53543,15145,tel,O,0
53544,15145,03b9433143,O,0
53545,15145,fax,O,0
53546,15145,0399433143,O,0
53547,15146,gst,O,0
53548,15146,no,B-ADD,3
53549,15146,001463156224,O,0
53550,15147,receipt,O,0
53551,15147,cs00040529,O,0
53552,15147,ae,O,0
53553,15147,24052018,B-TIM,5
53554,15148,salesperson,O,0
53555,15148,092100,O,0
53556,15121,cashier,O,0
53557,15121,user,O,0
53558,15122,item,O,0
53559,15122,qty,O,0
53560,15122,wp,O,0
53561,15122,amount,O,0
53562,15123,rm,O,0
53563,15123,rh,O,0
53564,15124,15894,O,0
53565,15124,22,O,0
53566,15125,a,O,0
53567,15125,aa,O,0
53568,15125,energizer,O,0
53569,15125,pp,O,0
53570,15125,ba,O,0
53571,15126,eh,O,0
53572,15126,aaa,O,0
53573,15126,energizer,O,0
53574,15126,bp,O,0
53575,15126,sc,O,0
53576,15126,uf,O,0
53577,15127,vererdy,O,0
53578,15127,shd,O,0
53579,15127,aa,O,0
53580,15127,4pc,O,0
53581,15127,1215p4y0,O,0
53582,15127,ph,O,0
53583,15127,wf,O,0
53584,15128,subtotal,O,0
53585,15128,4906,O,0
53586,15129,bist,O,0
53587,15129,000,O,0
53588,15130,gst,O,0
53589,15130,294,O,0
53590,15132,rounding,O,0
53591,15132,000,O,0
53592,15133,total,O,0
53593,15133,3200,O,0
53594,15134,cash,O,0
53595,15134,5200,B-TOT,7
53596,15135,change,O,0
53597,15135,o00,O,0
53598,15136,gst,O,0
53599,15136,summary,O,0
53600,15137,cone,O,0
53601,15137,amount,O,0
53602,15137,taxant,O,0
53603,15138,sr,O,0
53604,15138,4906,O,0
53605,15138,294,O,0
53606,15139,tax,O,0
53607,15139,total,O,0
53608,15139,2494,O,0
53609,15140,goods,O,0
53610,15140,sold,O,0
53611,15140,are,O,0
53612,15140,not,O,0
53613,15140,returnable,O,0
53614,15141,thank,O,0
53615,15141,you,O,0
53616,15149,tq,O,0
53617,15149,for,O,0
53618,15149,shopping,O,0
53619,15149,with,O,0
53620,15149,mynewscom,O,0
53621,15160,pusat,O,0
53622,15160,dagangan,B-ADD,3
53623,15160,phileo,I-ADD,4
53624,15160,damansara,I-ADD,4
53625,15163,unit,I-ADD,4
53626,15163,105,I-ADD,4
53627,15163,block,I-ADD,4
53628,15163,apusat,I-ADD,4
53629,15163,dagangan,I-ADD,4
53630,15163,phileo,I-ADD,4
53631,15163,damansara,I-ADD,4
53632,15164,no,O,0
53633,15164,9,O,0
53634,15164,jalan,B-ADD,3
53635,15164,161146350petaling,I-ADD,4
53636,15164,jayaselangor,I-ADD,4
53637,15165,mynewscareline,O,0
53638,15165,1800,O,0
53639,15165,88,O,0
53640,15165,1231,O,0
53641,15166,mynewscerelinemynewscommy,O,0
53642,15167,mynews,B-ORG,1
53643,15167,retail,I-ORG,2
53644,15167,sb306295x,O,0
53645,15167,fka,O,0
53646,15167,bison,O,0
53647,15167,stores,O,0
53648,15167,sb,B-ORG,1
53649,15168,tax,O,0
53650,15168,reg,O,0
53651,15168,d,O,0
53652,15168,cbp,O,0
53653,15168,000709361664,O,0
53654,15169,i,O,0
53655,15150,ary,O,0
53656,15150,price,O,0
53657,15150,disc,O,0
53658,15150,amt,O,0
53659,15151,gp,O,0
53660,15151,greencell,O,0
53661,15151,extra,O,0
53662,15151,heavy,O,0
53663,15151,duty,O,0
53664,15151,aaa,O,0
53665,15151,442,O,0
53666,15152,1,O,0
53667,15152,000,O,0
53668,15152,sr,O,0
53669,15153,sub,O,0
53670,15153,total,O,0
53671,15153,600,B-TOT,7
53672,15154,grand,O,0
53673,15154,total,O,0
53674,15154,600,B-TOT,7
53675,15155,cash,O,0
53676,15155,myr,O,0
53677,15156,change,O,0
53678,15156,due,O,0
53679,15156,4400,O,0
53680,15157,total,O,0
53681,15157,qty,O,0
53682,15157,1,O,0
53683,15158,sr,O,0
53684,15158,0,O,0
53685,15158,goods,O,0
53686,15158,600,B-TOT,7
53687,15158,tax,O,0
53688,15158,000,O,0
53689,15159,28062018,B-TIM,5
53690,15159,31135,O,0
53691,15159,pm,O,0
53692,15161,bill,O,0
53693,15161,1856,O,0
53694,15161,608,O,0
53695,15161,9161,O,0
53696,15161,2806180322,O,0
53697,15162,price,O,0
53698,15162,is,O,0
53699,15162,gst,O,0
53700,15162,inclusive,O,0
53701,15170,qveratsed,O,0
53702,15170,ty,O,0
53703,15181,rapidkl,O,0
53704,15192,tax,O,0
53705,15192,invoice,O,0
53706,15197,rapid,B-ORG,1
53707,15197,rail,I-ORG,2
53708,15197,sc,O,0
53709,15197,bhd,B-ORG,1
53710,15198,no1,I-ADD,4
53711,15198,pu,O,0
53712,15198,1a46,B-ADD,3
53713,15199,off,I-ADD,4
53714,15199,lapangan,I-ADD,4
53715,15199,terbang,I-ADD,4
53716,15199,subang,I-ADD,4
53717,15200,petaling,I-ADD,4
53718,15200,jaya,I-ADD,4
53719,15200,selangor,I-ADD,4
53720,15200,47301,I-ADD,4
53721,15201,gst,O,0
53722,15201,reg,O,0
53723,15201,no,O,0
53724,15201,001345261568,O,0
53725,15202,otp,O,0
53726,15202,sale,O,0
53727,15202,receipt,O,0
53728,15171,tsc,O,0
53729,15171,22mgoosubs,O,0
53730,15171,14002,O,0
53731,15172,agent,O,0
53732,15172,id,O,0
53733,15172,114500,O,0
53734,15173,shift,O,0
53735,15173,1d,O,0
53736,15173,38599,O,0
53737,15174,transaction,O,0
53738,15174,89,O,0
53739,15175,date,O,0
53740,15175,18062018,B-TIM,5
53741,15175,081800,O,0
53742,15176,description,O,0
53743,15176,quantity,O,0
53744,15176,amount,O,0
53745,15177,rm,B-TOT,7
53746,15178,media,O,0
53747,15178,rib,O,0
53748,15178,3097352783,O,0
53749,15179,balance,O,0
53750,15179,before,O,0
53751,15179,rm,B-TOT,7
53752,15179,190,O,0
53753,15180,balance,O,0
53754,15180,after,O,0
53755,15180,rm,B-TOT,7
53756,15180,3140,O,0
53757,15182,tng,O,0
53758,15182,reload,O,0
53759,15182,30,O,0
53760,15182,1,O,0
53761,15182,2950,O,0
53762,15182,es,O,0
53763,15183,reloadfee,O,0
53764,15183,0,O,0
53765,15183,rm050,O,0
53766,15183,sr,O,0
53767,15184,total,O,0
53768,15184,rm,B-TOT,7
53769,15184,3000,I-TOT,6
53770,15185,rounding,O,0
53771,15185,rm,B-TOT,7
53772,15185,000,O,0
53773,15186,ine,O,0
53774,15186,3,O,0
53775,15187,38t,O,0
53776,15187,rm,B-TOT,7
53777,15187,000,O,0
53778,15188,armount,O,0
53779,15188,gst,O,0
53780,15189,srgst,O,0
53781,15189,000,O,0
53782,15189,rmu50,O,0
53783,15189,rmo00,O,0
53784,15190,esgst,O,0
53785,15190,000,O,0
53786,15190,rm,B-TOT,7
53787,15190,2950,O,0
53788,15190,rmo00,O,0
53789,15191,payment,O,0
53790,15191,mode,O,0
53791,15191,ars,O,0
53792,15191,ount,O,0
53793,15193,cash,O,0
53794,15193,rm,B-TOT,7
53795,15193,3000,I-TOT,6
53796,15194,please,O,0
53797,15194,retain,O,0
53798,15194,receipt,O,0
53799,15194,for,O,0
53800,15194,reference,O,0
53801,15194,4,O,0
53802,15195,se,O,0
53803,15196,date,O,0
53804,15196,printed,O,0
53805,15196,18062014,O,0
53806,15196,081801,O,0
53807,15203,kio,O,0
53808,15203,0,O,0
53809,15214,bhpatro,O,0
53810,15214,permas,B-ADD,3
53811,15214,jaya,O,0
53812,15214,2,O,0
53813,15223,lot,B-ADD,3
53814,15223,ptd,I-ADD,4
53815,15223,101051,I-ADD,4
53816,15224,jalan,I-ADD,4
53817,15224,permas,I-ADD,4
53818,15224,1010,I-ADD,4
53819,15225,81750,I-ADD,4
53820,15225,masai,I-ADD,4
53821,15225,johor,I-ADD,4
53822,15226,esjay,I-ORG,2
53823,15226,fuel,I-ORG,2
53824,15226,enterprise,I-ORG,2
53825,15227,co,O,0
53826,15227,reg,O,0
53827,15227,no,O,0
53828,15227,0010111281,O,0
53829,15228,gst,O,0
53830,15228,reg,O,0
53831,15228,no,O,0
53832,15228,000153358336,O,0
53833,15229,30062018,B-TIM,5
53834,15229,090949,O,0
53835,15229,cashier,O,0
53836,15229,465,O,0
53837,15204,invoice,O,0
53838,15204,no,O,0
53839,15204,1642199,O,0
53840,15205,prepay,O,0
53841,15205,chit,O,0
53842,15205,number,O,0
53843,15205,12091,O,0
53844,15206,item,O,0
53845,15206,uprice,O,0
53846,15206,qnty,O,0
53847,15206,amount,O,0
53848,15207,ee,O,0
53849,15209,total,O,0
53850,15209,sales,O,0
53851,15209,rm,O,0
53852,15209,5000,B-TOT,7
53853,15210,rounding,O,0
53854,15210,adj,O,0
53855,15210,rm,O,0
53856,15210,000,O,0
53857,15211,ee,O,0
53858,15212,total,O,0
53859,15212,amount,O,0
53860,15212,payable,O,0
53861,15213,rm,O,0
53862,15213,5000,B-TOT,7
53863,15215,cash,O,0
53864,15215,rm,O,0
53865,15215,5000,B-TOT,7
53866,15216,prepay,O,0
53867,15216,deposit,O,0
53868,15216,rm,O,0
53869,15216,5000,B-TOT,7
53870,15217,prepay,O,0
53871,15217,refund,O,0
53872,15217,rm,O,0
53873,15217,000,O,0
53874,15218,gst,O,0
53875,15218,summary,O,0
53876,15218,amount,O,0
53877,15218,tax,O,0
53878,15219,r,O,0
53879,15219,relief,O,0
53880,15219,5000,B-TOT,7
53881,15219,000,O,0
53882,15220,relief,O,0
53883,15220,under,O,0
53884,15220,section,O,0
53885,15220,563bgst,O,0
53886,15220,act,O,0
53887,15220,2014,O,0
53888,15221,thank,O,0
53889,15221,you,O,0
53890,15221,for,O,0
53891,15221,shopping,O,0
53892,15221,at,O,0
53893,15221,bhpetromart,O,0
53894,15222,customer,O,0
53895,15222,service,O,0
53896,15222,300222828,O,0
53897,15230,hogoof,O,0
53898,15241,unihakka,B-ORG,1
53899,15241,international,I-ORG,2
53900,15241,sdn,I-ORG,2
53901,15241,bhd,I-ORG,2
53902,15250,04,I-TIM,8
53903,15250,jun,I-TIM,8
53904,15250,2018,I-TIM,8
53905,15250,1828,O,0
53906,15251,867388u,O,0
53907,15252,12,B-ADD,3
53908,15252,jalan,I-ADD,4
53909,15252,tampoi,I-ADD,4
53910,15252,74kawasan,I-ADD,4
53911,15252,perindustrian,I-ADD,4
53912,15253,tampoi81200,I-ADD,4
53913,15253,bahru,O,0
53914,15254,tax,O,0
53915,15254,invoice,O,0
53916,15255,invoice,O,0
53917,15255,or18060402170527,O,0
53918,15256,item,O,0
53919,15256,qty,O,0
53920,15256,total,O,0
53921,15231,sr,O,0
53922,15231,100100000006,O,0
53923,15231,pork,O,0
53924,15232,1,O,0
53925,15233,sr,O,0
53926,15233,100100000060,O,0
53927,15233,4,O,0
53928,15233,vege,O,0
53929,15234,rm513,O,0
53930,15234,1,O,0
53931,15234,rm518,O,0
53932,15235,total,O,0
53933,15235,amount,O,0
53934,15235,rm772,O,0
53935,15236,gst,O,0
53936,15236,0,O,0
53937,15236,rm000,O,0
53938,15237,rounding,O,0
53939,15237,rm002,O,0
53940,15238,nett,O,0
53941,15238,total,O,0
53942,15238,rm770,B-TOT,7
53943,15239,payment,O,0
53944,15239,mode,O,0
53945,15239,amount,O,0
53946,15240,cash,O,0
53947,15240,rm770,B-TOT,7
53948,15242,change,O,0
53949,15242,rmo000,O,0
53950,15243,gst,O,0
53951,15243,summary,O,0
53952,15243,amountrm,O,0
53953,15243,taxrm,O,0
53954,15244,sr,O,0
53955,15244,gst,O,0
53956,15244,0,O,0
53957,15244,772,O,0
53958,15244,000,O,0
53959,15245,gst,O,0
53960,15245,reg,O,0
53961,15245,000656195584,O,0
53962,15246,bar,O,0
53963,15246,wang,O,0
53964,15246,ricepermas,O,0
53965,15246,jaya,O,0
53966,15247,thank,O,0
53967,15247,you,O,0
53968,15247,come,O,0
53969,15247,again,O,0
53970,15248,like,O,0
53971,15248,and,O,0
53972,15248,follow,O,0
53973,15248,us,O,0
53974,15248,on,O,0
53975,15248,facebook,O,0
53976,15249,facebookcombarwangrice,O,0
53977,15257,oro,O,0
53978,15268,trs,O,0
53979,15279,moonlight,B-ORG,1
53980,15279,cake,I-ORG,2
